"Season","Name","Team","WAR","playerid"
"1939","Bud Thomas","- - -","-0.4","1012966"
"2000","Shane Reynolds","HOU","1.5","574"
"1953","Saul Rogovin","CHW","0.8","1011143"
"1998","Bobby Jones","COL","2.3","1454"
"1911","Red Nelson","SLB","-0.2","1009508"
"1962","Glen Hobbie","CHC","1.3","1005868"
"1994","Brian Anderson","CAL","1.3","44"
"2003","Jose Jimenez","COL","1.2","435"
"1993","Mike Moore","DET","0.3","1009122"
"2017","Mike Fiers","HOU","0.0","7754"
"2009","Braden Looper","MIL","-0.5","526"
"1996","Felipe Lira","DET","2.2","1007649"
"1918","Bill Upham","BSN","0.1","1013288"
"1928","Bill Burwell","PIT","0.0","1001740"
"1942","Andy Lapihuska","PHI","0.1","1007337"
"1946","Herman Besse","PHA","0.2","1000923"
"1902","Oscar Streit","CLE","-0.2","1012608"
"1971","Ron Herbel","ATL","-0.5","1005685"
"2016","Josh Edgin","NYM","0.0","10796"
"1986","Dave Tomlin","MON","-0.1","1013110"
"1984","Mike Smith","CIN","0.0","1012182"
"1988","Frank Wills","TOR","0.2","1014051"
"1993","Chuck Cary","CHW","0.0","1002027"
"2015","Cory Rasmus","LAA","0.1","2413"
"1979","Butch Edge","TOR","0.3","1003672"
"1984","Tim Conroy","OAK","-0.1","1002543"
"1980","Ken Schrom","TOR","-0.1","1011620"
"1994","Roger McDowell","LAD","0.0","1008475"
"1982","Mike Torrez","BOS","1.2","1013134"
"1910","Chick Evans","BSN","-0.4","1003863"
"1978","Jim Lonborg","PHI","-0.2","1007724"
"1985","Burt Hooton","TEX","0.7","1006005"
"2009","Josh Roenicke","- - -","0.2","3241"
"1987","Storm Davis","- - -","1.1","1003080"
"1982","Mark Littell","STL","-0.3","1007657"
"2016","Kirby Yates","NYY","0.3","9073"
"2018","Andrew Triggs","OAK","0.2","13533"
"1999","Will Cunnane","SDP","-0.6","274"
"1993","Kirk McCaskill","CHW","1.1","1008382"
"1992","Paul Gibson","NYM","-0.1","1004671"
"1986","Ray Fontenot","- - -","-0.1","1004207"
"1997","Darrell May","ANA","0.3","613"
"1974","Jim Hughes","MIN","0.0","1006157"
"1975","Ike Brookens","DET","-0.2","1001473"
"1982","Neal Heaton","CLE","0.4","1005568"
"1987","Roy Thomas","SEA","0.1","1012993"
"2007","Jorge Julio","- - -","0.0","148"
"2011","Brian Gordon","NYY","-0.2","2374"
"2015","Diego Moreno","NYY","0.0","6238"
"2016","Drew Storen","- - -","0.1","6983"
"2016","German Marquez","COL","0.2","15038"
"2005","Jesse Foppert","SFG","-0.3","1688"
"1974","Jim Kremmel","CHC","0.0","1007157"
"1983","Kevin Hickey","CHW","-0.8","1005771"
"1994","Bryan Harvey","FLA","0.1","1005469"
"1932","Johnny Welch","BOS","0.5","1013756"
"1969","Pedro Ramos","- - -","-0.4","1010681"
"2012","Guillermo Mota","SFG","-0.1","1467"
"1999","Mike Myers","MIL","0.0","68"
"2014","Preston Guilmet","BAL","0.0","7303"
"1938","Johnny Humphries","CLE","0.7","1006186"
"1906","Jimmy Wiggs","DET","-0.2","1013932"
"1920","Hod Leverette","SLB","-0.3","1007565"
"1932","Leo Mangum","BSN","0.0","1008057"
"1946","Junior Walsh","PIT","-0.1","1013579"
"1969","Gary Taylor","DET","-0.3","1012872"
"1986","Tim Conroy","STL","0.0","1002543"
"2001","Joe Beimel","PIT","0.4","979"
"1948","Dave Ferriss","BOS","0.8","1004012"
"1979","Wayne Garland","CLE","0.6","1004538"
"1933","Jumbo Brown","NYY","0.5","1001533"
"1995","Angel Miranda","MIL","0.2","1008990"
"2017","James Shields","CHW","-0.2","7059"
"2011","Henry Sosa","HOU","0.2","6936"
"2005","Brian Shouse","TEX","0.0","630"
"1970","Ken Wright","KCR","0.1","1014286"
"1952","Bill Werle","- - -","-0.4","1013786"
"1962","Gaylord Perry","SFG","0.5","1010210"
"1991","Shawn Boskie","CHC","0.3","1001213"
"1992","Shawn Hillegas","- - -","-0.1","1005818"
"2014","Zach McAllister","CLE","1.4","2895"
"2011","Brian Duensing","MIN","1.3","4064"
"1977","Jack Billingham","CIN","1.0","1000970"
"1999","Chan Ho Park","LAD","1.2","1267"
"1985","Jim Winn","PIT","0.2","1014140"
"2014","Chase Whitley","NYY","0.5","10982"
"1930","Roy Sherid","NYY","0.3","1011874"
"2014","Stolmy Pimentel","PIT","-0.1","6415"
"2011","Yunesky Maya","WSN","0.0","11420"
"2014","Liam Hendriks","- - -","0.4","3548"
"1927","Bob McGraw","- - -","1.3","1008540"
"2004","Justin Lehr","OAK","0.0","2163"
"2004","Matt Herges","SFG","0.0","780"
"2016","Chad Qualls","COL","0.0","2170"
"1953","Bobo Holloman","SLB","0.4","1005963"
"1953","Ray Herbert","DET","0.4","1005684"
"2019","Jakob Junis","KCR","1.5","13619"
"1978","Jim Colborn","- - -","-0.8","1002409"
"1991","Tom Bolton","BOS","0.0","1001155"
"1933","Elden Auker","DET","0.3","1000366"
"1975","Bill Gogolewski","CHW","-0.1","1004802"
"1976","Oscar Zamora","CHC","-0.3","1014416"
"2016","Carlos Estevez","COL","0.4","14542"
"2005","Claudio Vargas","- - -","0.6","1695"
"1979","Wayne Twitchell","- - -","-1.1","1013244"
"1975","Dave McNally","MON","0.1","1008655"
"1951","Bob Schultz","CHC","-0.2","1011626"
"1965","Wes Stock","KCA","-1.4","1012553"
"1989","Randy St. Claire","MIN","-0.3","1012443"
"1990","Bert Blyleven","CAL","1.7","1001098"
"2003","Billy Traber","CLE","1.1","410"
"1991","Gerald Alexander","TEX","-0.3","1000124"
"2018","Luis Cessa","NYY","0.4","13345"
"1988","Guy Hoffman","TEX","-0.5","1005906"
"2008","Brian Falkenborg","- - -","-0.2","1859"
"1920","Adrian Lynch","SLB","-0.1","1007860"
"1928","Bonnie Hollingsworth","BSN","-0.1","1005956"
"1932","Art Herring","DET","-0.1","1005726"
"1970","Gene Garber","PIT","-0.5","1004493"
"1926","Jesse Barnes","BRO","1.7","1000566"
"1990","Walt Terrell","- - -","0.0","1012924"
"1945","Cookie Cuccurullo","PIT","0.1","1002849"
"2001","Livan Hernandez","SFG","2.3","1116"
"1987","Chris Bosio","MIL","3.7","1001212"
"1978","Stan Perzanowski","MIN","0.9","1010218"
"1999","Rich Rodriguez","SFG","-0.1","1276"
"1984","Pete Ladd","MIL","-0.6","1007245"
"1946","Lum Harris","PHA","0.1","1005423"
"1912","Bobby Keefe","CIN","0.5","1006739"
"1923","Jim Bagby","PIT","0.0","1000411"
"1929","Harry Smythe","PHI","1.2","1012224"
"1941","Mel Harder","CLE","-0.3","1005339"
"1998","Tim Worrell","- - -","1.0","1139"
"1994","Mike Henneman","DET","0.0","1005656"
"2017","Felix Pena","CHC","-0.2","13403"
"2009","Jonathan Albaladejo","NYY","-0.3","3521"
"2010","Sean White","SEA","-0.2","5564"
"1950","Harry Perkowski","CIN","-0.5","1010195"
"1957","Joe Margoneri","NYG","0.3","1008105"
"1989","Don Carman","PHI","-1.3","1001967"
"1949","Hugh Casey","- - -","-0.1","1002039"
"1938","Monte Weaver","WAS","0.7","1013702"
"1975","Ron Schueler","PHI","0.9","1011622"
"2006","Vinnie Chulk","- - -","0.3","1838"
"1950","Johnny Klippstein","CHC","0.4","1007013"
"1939","Chubby Dean","PHA","-0.6","1003105"
"1913","Pol Perritt","STL","0.5","1010206"
"1986","Bob James","CHW","-0.4","1006345"
"2015","Christian Friedrich","COL","0.2","7942"
"1991","Wayne Rosenthal","TEX","-0.1","1011216"
"1933","Belve Bean","CLE","0.7","1000712"
"1932","Jack Russell","- - -","2.3","1011313"
"1969","Bill Landis","BOS","0.3","1007294"
"2011","Roberto Hernandez","CLE","1.5","3273"
"1973","Dave Goltz","MIN","1.4","1004818"
"2004","Claudio Vargas","MON","-1.1","1695"
"1978","Dave Roberts","CHC","0.1","1011031"
"1998","LaTroy Hawkins","MIN","1.6","729"
"2018","Drew Gagnon","NYM","-0.1","12545"
"2004","Willis Roberts","PIT","0.0","167"
"1991","Jeff Carter","CHW","0.0","1002017"
"1997","Darrin Winston","PHI","-0.4","1014142"
"2013","Kyuji Fujikawa","CHC","0.2","14443"
"2014","Casey Coleman","KCR","0.0","8270"
"1982","Ross Grimsley","BAL","-0.3","1005071"
"1998","John Wasdin","BOS","0.3","1768"
"2016","Drew Hutchison","- - -","0.0","10732"
"2016","Andrew Cashner","- - -","0.4","8782"
"2017","Alec Asher","BAL","0.2","13560"
"1881","Frank Mountain","DET","0.1","1009267"
"1882","Charlie Reynolds","PHA","0.2","1010865"
"1887","Bill George","NYG","-0.1","1004618"
"1903","Charlie Moran","STL","-0.1","1009147"
"1903","Ed Walker","CLE","-0.1","1013514"
"1912","Fred Toney","CHC","0.1","1013116"
"1912","Dixie Walker","WAS","0.5","1013511"
"1919","Bill Bayne","SLB","0.0","1000701"
"1919","Bill Bolden","STL","0.1","1001140"
"1919","Bob Hasty","PHA","0.1","1005485"
"1921","Ray Gordinier","BRO","0.1","1004872"
"1928","Archie Campbell","NYY","0.1","1001872"
"1935","Monte Weaver","WAS","0.0","1013702"
"1936","Syd Cohen","WAS","0.0","1002402"
"1938","Atley Donald","NYY","0.0","1003376"
"1940","Lefty Hoerst","PHI","-0.2","1005896"
"1941","Dick Lanahan","PIT","0.0","1007286"
"1947","Preacher Roe","PIT","0.6","1011122"
"1961","Tony Cloninger","MIL","-0.4","1002359"
"1961","Phil Regan","DET","0.4","1010785"
"1968","Dan McGinn","CIN","-0.1","1008523"
"1972","Jim York","HOU","-0.1","1014351"
"2008","Brandon Knight","NYM","0.2","831"
"2009","Shawn Hill","SDP","0.1","1882"
"2008","Daniel Cabrera","BAL","0.1","1931"
"1991","Don Carman","CIN","-0.8","1001967"
"2000","Jimmy Anderson","PIT","1.8","977"
"1989","Jimmy Jones","NYY","-0.1","1006569"
"2002","Rheal Cormier","PHI","-0.2","952"
"1982","Fernando Arroyo","- - -","-0.4","1000327"
"1985","Wes Gardner","NYM","0.0","1004532"
"1995","Kenny Greer","SFG","-0.3","1005018"
"2019","Lou Trivino","OAK","0.3","15043"
"2020","Ryan Helsley","STL","-0.4","18138"
"2020","Keynan Middleton","LAA","0.0","15264"
"1987","Ron Mathis","HOU","-0.3","1008244"
"2009","Randy Flores","COL","0.1","1446"
"1948","Paul Erickson","- - -","-0.3","1003810"
"1977","Bill Travers","MIL","0.3","1013161"
"2000","C.J. Nitkowski","DET","1.0","570"
"1959","Hal Griggs","WAS","0.5","1005056"
"1987","Rich Yett","CLE","-0.9","1014342"
"1917","Al Mamaux","PIT","-0.3","1008049"
"1962","Joe Moeller","LAD","-0.6","1009023"
"2009","Shairon Martis","WSN","0.2","6781"
"1935","Jack Salveson","- - -","0.1","1011390"
"1996","Eddie Guardado","MIN","0.3","727"
"2004","Gary Knotts","DET","0.5","1428"
"1999","Jarrod Washburn","ANA","1.0","40"
"2015","Jose Urena","MIA","0.1","11589"
"2009","Jeremy Sowers","CLE","1.1","9083"
"1999","Mark Langston","CLE","0.3","1007323"
"1955","Paul Foytack","DET","0.1","1004287"
"1991","Darrel Akerfelds","PHI","-0.4","1000096"
"1984","Roy Thomas","SEA","-0.8","1012993"
"2001","Guillermo Mota","MON","-0.3","1467"
"2005","Jeremy Affeldt","KCR","0.3","583"
"1897","Buttons Briggs","CHI","1.5","1001424"
"2010","A.J. Burnett","NYY","1.4","512"
"1925","Charlie Robertson","CHW","1.1","1011025"
"1962","Howie Koplitz","DET","0.2","1007107"
"1983","Larry Pashnick","DET","-0.1","1010041"
"2014","Erasmo Ramirez","SEA","-0.5","10314"
"1974","Jack Kucek","CHW","0.2","1007195"
"2010","Mark Hendrickson","BAL","0.3","1574"
"2003","Dan Smith","MON","-0.8","1521"
"1992","Tim Scott","SDP","-0.2","1011694"
"2002","Denny Neagle","COL","1.5","441"
"1993","Tim Pugh","CIN","1.3","1010560"
"1998","Don Wengert","- - -","-0.1","1013777"
"1951","Cloyd Boyer","STL","-0.3","1001281"
"1928","George Cox","CHW","-0.5","1002700"
"1947","Nick Strincevich","PIT","0.2","1012622"
"1937","Roxie Lawson","DET","1.4","1007406"
"1936","Tommy Thomas","SLB","0.5","1012996"
"1888","Doc Oberlander","CLE","-0.1","1009678"
"1963","Harry Fanok","STL","-0.3","1003924"
"1967","Bill Landis","BOS","-0.3","1007294"
"1973","Mickey Scott","- - -","-0.3","1011690"
"2014","Randy Wolf","MIA","0.0","976"
"1980","Jesse Jefferson","- - -","0.9","1006380"
"1976","Bill Greif","- - -","-0.7","1005027"
"2002","David Riske","CLE","0.0","402"
"2008","Randy Flores","STL","-0.3","1446"
"1997","Barry Manuel","NYM","-0.5","1008084"
"1945","Whit Wyatt","PHI","0.5","1014304"
"1952","Johnny Kucab","PHA","-0.2","1007194"
"2003","Josh Fogg","PIT","0.6","989"
"1964","Ken McBride","LAA","-1.1","1008344"
"1981","Juan Berenguer","- - -","-0.3","1000865"
"1954","Gerry Staley","STL","0.8","1012388"
"2005","Wes Obermueller","MIL","-0.1","1637"
"1954","Fred Baczewski","CIN","0.1","1000403"
"1964","Pete Charton","BOS","-0.2","1002162"
"1970","Mike Wegener","MON","-0.8","1013726"
"2013","Joe Saunders","SEA","0.5","4366"
"1913","Rube Geyer","STL","-0.9","1004650"
"2018","Matt Andriese","- - -","0.0","12022"
"2008","Phil Dumatrait","PIT","0.7","8598"
"1993","Mike Harkey","CHC","1.5","1005363"
"1998","Jim Poole","- - -","0.0","1010435"
"1910","Harry Coveleski","CIN","-0.5","1002681"
"1967","Ed Rakow","ATL","0.0","1010661"
"1969","Ken Brett","BOS","0.0","1001402"
"1997","Paul Byrd","ATL","-0.1","594"
"2012","Carlos Torres","COL","0.5","7624"
"1929","Lil Stoner","DET","0.0","1012570"
"1979","Dave Patterson","LAD","0.1","1010060"
"2016","Mike Clevinger","CLE","0.2","12808"
"2003","Brooks Kieschnick","MIL","0.3","389"
"1953","Dick Marlowe","DET","0.8","1008114"
"1997","James Baldwin","CHW","2.9","1064"
"1938","Elden Auker","DET","2.1","1000366"
"2016","Tyler Wilson","BAL","0.4","12691"
"2007","Woody Williams","HOU","0.6","1190"
"1890","Mickey Hughes","- - -","0.8","1006160"
"1994","David Weathers","FLA","1.0","902"
"1998","Sidney Ponson","BAL","1.2","161"
"2017","Matthew Boyd","DET","2.1","15440"
"1884","Gene Moriarity","IND","0.0","1009189"
"1918","Snipe Conley","CIN","-0.4","1002508"
"1919","Willie Mitchell","DET","-0.3","1009011"
"1951","Dick Donovan","BSN","0.0","1003395"
"1966","John Morris","PHI","-0.1","1009219"
"1943","Dave Odom","BSN","-0.4","1009727"
"1964","Chuck Estrada","BAL","-0.1","1003841"
"1975","Frank LaCorte","ATL","0.2","1007239"
"1977","Ed Glynn","DET","0.1","1004789"
"2009","Kyle Davies","KCR","0.4","3642"
"2005","Oscar Villarreal","ARI","-0.2","1654"
"2002","Mike Bynum","SDP","-0.1","1022"
"1984","Lee Tunnell","PIT","0.0","1013218"
"1985","Jeff Barkley","CLE","0.3","1000550"
"1982","Rick Honeycutt","TEX","0.9","1005992"
"1974","Steve Barber","SFG","0.1","1000530"
"1881","Curry Foley","BUF","0.2","1004195"
"1895","Danny Friend","CHI","0.2","1004356"
"1920","Frank Okrie","DET","-0.4","1009757"
"1949","Adrian Zabala","NYG","0.2","1014401"
"1975","Chuck Hockenbery","CAL","-0.1","1005874"
"1996","Steve Soderstrom","SFG","0.1","1012261"
"1997","Jeff Darwin","CHW","0.1","1002997"
"1997","Todd Erdos","SDP","0.1","1003804"
"1987","Bob Knepper","HOU","0.1","1007031"
"1991","Joe Slusarski","OAK","0.1","1012071"
"2015","Roman Mendez","- - -","-0.1","10307"
"1979","Lerrin LaGrow","- - -","-0.2","1007255"
"1982","Aurelio Lopez","DET","-0.5","1007753"
"1993","Mike Witt","NYY","0.0","1014174"
"2012","Jose Contreras","PHI","0.3","1660"
"1996","Tim Van Egmond","MIL","0.7","1013354"
"2018","John Axford","- - -","0.2","9059"
"2002","Toby Borland","FLA","-0.3","511"
"2009","Denny Bautista","PIT","0.2","1947"
"2018","Aaron Slegers","MIN","-0.1","15231"
"1994","Jeff Tabaka","- - -","0.3","1012802"
"1998","Bill Risley","TOR","-0.3","1010986"
"2000","Jack Cressend","MIN","0.2","723"
"1957","Dean Stone","- - -","0.4","1012561"
"1941","Pete Appleton","CHW","-0.5","1000283"
"1942","Bill Beckmann","- - -","0.3","1000755"
"1883","Art Hagan","- - -","0.8","1005195"
"1956","Pedro Ramos","WAS","-0.4","1010681"
"1995","Mark Clark","CLE","1.8","1002296"
"2002","Joey Hamilton","CIN","1.5","328"
"2007","Gavin Floyd","CHW","-0.1","3886"
"2016","Braden Shipley","ARI","-0.4","15158"
"2000","Pedro Astacio","COL","3.5","862"
"2007","Bobby Livingston","CIN","0.8","3876"
"1959","Ted Wills","BOS","0.1","1014054"
"1978","Glenn Abbott","SEA","1.2","1000010"
"1932","Phil Collins","PHI","1.1","1002461"
"1957","Ryne Duren","KCA","0.3","1003586"
"2000","Armando Reynoso","ARI","2.1","72"
"2012","Dallas Keuchel","HOU","-0.5","9434"
"1999","Stan Belinda","CIN","-0.4","1000792"
"2011","Aneury Rodriguez","HOU","0.1","8948"
"1997","Wayne Gomes","PHI","-0.2","191"
"2016","Trevor May","MIN","0.4","6398"
"1980","Bob Owchinko","CLE","0.6","1009914"
"1946","Ken Gables","PIT","0.8","1004417"
"2012","Juan Nicasio","COL","0.9","7731"
"2001","Mike Judd","- - -","-0.2","1006639"
"1891","Ed Beatin","CLE","-0.1","1000727"
"1953","Vern Bickford","MIL","-0.4","1000947"
"1955","Rip Coleman","NYY","0.2","1002432"
"1997","Glenn Dishman","DET","0.3","1003324"
"2015","Sean Nolin","OAK","0.1","11341"
"1976","Joe Decker","MIN","-0.2","1003127"
"1984","Tony Brizzolara","ATL","0.0","1001452"
"2010","Jeff Manship","MIN","0.3","6865"
"2017","Erik Goeddel","NYM","-0.3","11712"
"1998","Alvin Morman","- - -","-0.1","1009193"
"1936","Vic Sorrell","DET","0.8","1012283"
"2002","Chris Carpenter","TOR","0.5","1292"
"1939","Roxie Lawson","- - -","1.0","1007406"
"1922","Duster Mails","CLE","0.9","1007998"
"1938","Emerson Dickman","BOS","0.4","1003277"
"1997","Todd Worrell","LAD","-0.4","1014259"
"1976","Rich Folkers","SDP","-1.0","1004203"
"1980","Dan Spillner","CLE","1.4","1012342"
"1997","Jose Lima","HOU","0.4","475"
"2002","James Baldwin","SEA","0.3","1064"
"1961","Al Cicotte","STL","-0.3","1002235"
"2002","Wilson Alvarez","TBD","0.0","1193"
"2006","Brad Lidge","HOU","1.1","563"
"2001","Chuck McElroy","- - -","-0.9","1008477"
"1996","Frank Castillo","CHC","1.9","180"
"1996","Kevin Ritz","COL","1.7","1010998"
"1970","Bill Dillman","MON","-0.3","1003304"
"2004","Jason Simontacchi","STL","-0.4","1181"
"1999","Rich Loiselle","PIT","-0.1","1007711"
"2012","Jeff Suppan","SDP","-0.2","633"
"2007","Yoel Hernandez","PHI","0.2","2576"
"1890","Ezra Lincoln","- - -","1.0","1007611"
"2008","Luis Vizcaino","COL","0.0","714"
"2014","CC Sabathia","NYY","0.0","404"
"2018","Adam Plutko","CLE","-0.3","15846"
"1979","Tony Brizzolara","ATL","2.3","1001452"
"1984","John Stuper","STL","0.3","1012652"
"1988","Scott Sanderson","CHC","0.1","1011422"
"2004","John Franco","NYM","-0.1","874"
"2020","Craig Kimbrel","CHC","0.1","6655"
"1994","Angel Miranda","MIL","-0.1","1008990"
"1983","Dave Rucker","- - -","0.0","1011279"
"2010","Scot Shields","LAA","-0.5","35"
"1972","Jim Roland","- - -","-0.7","1011156"
"1992","Jim Acker","SEA","-0.2","1000030"
"1897","Duke Esper","STL","0.4","1003827"
"1925","Clarence Mitchell","PHI","1.8","1008998"
"1891","King Kelly","CKE","-0.2","1006806"
"1927","Russ Miller","PHI","0.1","1008933"
"1931","Phil Gallivan","BRO","-0.3","1004462"
"1937","Jim Henry","BOS","0.0","1005673"
"1945","Hal Schacker","BSN","-0.2","1011504"
"1946","Jim Konstanty","BSN","-0.1","1007098"
"1950","Warren Hacker","CHC","-0.1","1005182"
"1952","Ken Lehman","BRO","0.2","1007486"
"1963","Dick LeMay","CHC","0.2","1007514"
"1987","Jeff Sellers","BOS","2.6","1011733"
"1992","Scott Scudder","CLE","0.8","1011699"
"2003","Brett Tomko","STL","1.0","1056"
"1932","Bob Kline","BOS","0.7","1007002"
"2004","Rick White","CLE","-0.9","456"
"2013","Shaun Marcum","NYM","1.6","6204"
"1995","Russ Springer","- - -","-0.3","1652"
"1980","Dave Frost","CAL","0.7","1004376"
"1936","Jake Wade","DET","0.2","1013472"
"2019","Chi Chi Gonzalez","COL","0.3","14663"
"2001","Wayne Gomes","- - -","0.2","191"
"1964","Warren Spahn","MIL","-0.3","1012299"
"1955","Harry Perkowski","CHC","0.6","1010195"
"2003","Paul Abbott","KCR","0.1","1061"
"2003","Graeme Lloyd","- - -","0.5","783"
"2010","Alex Burnett","MIN","-0.2","4065"
"1996","Yorkis Perez","FLA","0.4","1513"
"2018","Oliver Drake","- - -","0.5","8823"
"1959","Bob Porterfield","- - -","-0.1","1010445"
"2019","Carlos Carrasco","CLE","0.9","6632"
"1974","Ray Corbin","MIN","0.8","1002614"
"1969","Jerry Nyman","CHW","0.2","1009670"
"1943","Bill Sayles","- - -","0.8","1011483"
"2009","Jeff Suppan","MIL","-0.3","633"
"2000","Scott Downs","- - -","1.0","773"
"1984","Tom Candiotti","MIL","0.2","1001911"
"2002","Jamey Wright","- - -","-0.2","715"
"1980","Balor Moore","TOR","-0.3","1009090"
"2017","Jason Hammel","KCR","2.3","4538"
"2000","Alan Mills","- - -","-0.7","1008949"
"1978","Doug Bird","KCR","0.8","1000976"
"1954","Johnny Klippstein","CHC","0.8","1007013"
"1953","Bubba Church","- - -","-0.2","1002225"
"2001","Chris Reitsma","CIN","2.2","348"
"2003","Andy Good","ARI","0.1","1690"
"1921","John Russell","CHW","0.2","1011316"
"1970","Grant Jackson","PHI","1.5","1006298"
"1993","Bob Welch","OAK","0.1","1013750"
"2008","Scott Feldman","TEX","0.5","6283"
"1941","Steve Sundra","WAS","1.6","1012726"
"1964","Moe Drabowsky","KCA","0.6","1003474"
"2010","Jesus Colome","SEA","0.1","1198"
"2018","Andrew Cashner","BAL","0.6","8782"
"1993","Mike Williams","PHI","0.2","1014"
"2008","Jason Davis","PIT","0.2","1598"
"1880","Frank Mountain","TRO","0.0","1009267"
"1884","Jack Leary","- - -","0.2","1007436"
"1884","Sparrow Morton","PHI","0.0","1009235"
"1892","Willie McGill","CIN","0.3","1008522"
"1898","Danny Friend","CHI","-0.1","1004356"
"1902","Ed Kenna","PHA","-0.1","1006830"
"1928","Lefty Weinert","CHC","0.2","1013739"
"1932","Pete Appleton","- - -","0.0","1000283"
"1938","Lee Grissom","CIN","0.0","1005073"
"1951","Moe Burtschy","PHA","0.0","1001738"
"1952","Harry Schaeffer","NYY","-0.2","1011507"
"1966","Sammy Ellis","CIN","1.3","1003753"
"1970","Charlie Hough","LAD","-1.0","1006050"
"1971","Roger Nelson","KCR","1.0","1009511"
"2007","Bryan Bullington","PIT","-0.1","5066"
"2007","Billy Buckner","KCR","0.0","8253"
"2015","Taylor Jordan","WSN","0.3","10466"
"2019","Conner Menez","SFG","-0.2","19199"
"2002","Mike Morgan","ARI","-0.4","67"
"2013","Trevor Bauer","CLE","-0.3","12703"
"2019","Freddy Peralta","MIL","0.9","18679"
"1977","Tom Buskey","CLE","-0.2","1001759"
"2015","James Russell","CHC","0.1","4089"
"1982","John D'Acquisto","OAK","0.0","1002919"
"2018","Ryan Cook","SEA","-0.2","8855"
"2020","Dennis Santana","LAD","-0.2","17878"
"2018","Tyler Chatwood","CHC","-0.4","4338"
"1929","Emil Yde","DET","-0.6","1014328"
"1926","Bill Morrell","WAS","-0.3","1009198"
"2017","Jesse Hahn","OAK","1.2","13287"
"2000","Jeff Zimmerman","TEX","0.7","1014446"
"1935","Russ Van Atta","- - -","2.1","1013337"
"1943","Andy Karl","- - -","0.2","1006701"
"1963","Mel Nelson","LAA","-0.5","1009506"
"1970","Barry Moore","- - -","-0.4","1009089"
"2009","Bobby Parnell","NYM","0.7","9926"
"1933","Wally Hebert","SLB","0.9","1005570"
"1950","Russ Meyer","PHI","0.9","1008833"
"1884","Henry Oberbeck","- - -","0.0","1009676"
"1942","Tex Shirley","PHA","0.0","1011914"
"1993","Mo Sanford","COL","0.2","1011433"
"1986","Rob Woodward","BOS","0.3","1014249"
"1981","Jim Otten","STL","-0.3","1009901"
"1937","Bump Hadley","NYY","0.8","1005186"
"2004","Sidney Ponson","BAL","3.0","161"
"1976","Dan Warthen","MON","-0.1","1013644"
"1997","Reggie Harris","PHI","0.0","1005428"
"2008","Gary Glover","- - -","0.0","234"
"2013","Brandon League","LAD","-0.7","3731"
"1964","Don Elston","CHC","-0.6","1003759"
"2011","Brad Penny","DET","0.3","535"
"1985","Doug Sisk","NYM","-0.5","1012017"
"1911","Orlie Weaver","- - -","0.0","1013703"
"1966","Joe Sparma","DET","-0.6","1012307"
"1893","Al Maul","WAS","2.0","1008273"
"1928","Claude Willoughby","PHI","0.4","1014046"
"1902","Dave Williams","BOS","-0.1","1013983"
"1906","Norwood Gibson","BOS","-0.3","1004670"
"1906","Ambrose Puttmann","STL","-0.2","1010578"
"1923","Phil Bedgood","CLE","0.0","1000763"
"1945","Otho Nitcholas","BRO","-0.3","1009605"
"1979","Mario Soto","CIN","-0.1","1012289"
"1989","Jeff Musselman","- - -","-0.3","1009407"
"2014","Kevin Slowey","MIA","0.1","9918"
"1996","Bob Wells","SEA","0.6","760"
"1952","Ken Holcombe","- - -","0.2","1005940"
"1979","Doug Rau","LAD","0.7","1010717"
"2009","Mike Hampton","HOU","0.8","430"
"2020","Adrian Houser","MIL","0.4","12718"
"1919","Erskine Mayer","- - -","1.1","1008297"
"2015","Brad Hand","MIA","0.3","9111"
"2009","Brett Cecil","TOR","0.3","2660"
"2011","Daisuke Matsuzaka","BOS","0.2","7775"
"2007","Dan Wheeler","- - -","0.8","120"
"2012","Kyle McClellan","STL","-0.2","4845"
"1991","Mike Harkey","CHC","0.1","1005363"
"2020","Tyler Chatwood","CHC","0.4","4338"
"1995","Mo Sanford","MIN","-0.6","1011433"
"2014","Mike Foltynewicz","HOU","-0.1","10811"
"1962","Hank Fischer","MIL","-0.1","1004068"
"1912","Red Nelson","- - -","-0.2","1009508"
"1895","Jouett Meekin","NYG","2.4","1008724"
"1998","Pat Rapp","KCR","1.2","1010700"
"1996","Mark Thompson","COL","1.0","1013019"
"1948","Mickey Harris","BOS","1.2","1005424"
"1955","Lino Donoso","PIT","0.1","1003392"
"2003","Aaron Harang","- - -","1.0","1451"
"1924","Dewey Metivier","CLE","0.3","1008808"
"1938","Lefty Mills","SLB","3.3","1008959"
"1931","Jim Weaver","NYY","0.5","1013699"
"1955","Dave Hillman","CHC","-0.3","1005829"
"1990","Jay Tibbs","- - -","0.2","1013055"
"1997","John Smiley","- - -","1.4","1012084"
"1989","Jose Bautista","BAL","-0.6","1000694"
"1976","Jerry Johnson","SDP","0.1","1006464"
"1982","Grant Jackson","- - -","-0.9","1006298"
"2008","Clay Hensley","SDP","0.0","4593"
"1990","Frank Tanana","DET","0.8","1012818"
"1956","Lou Kretlow","KCA","0.3","1007161"
"2006","Willie Eyre","MIN","-0.4","2078"
"1928","Charlie Robertson","BSN","0.3","1011025"
"1896","Willie McGill","PHI","0.5","1008522"
"1969","Gary Bell","- - -","-0.7","1000806"
"1937","Wayne LaMaster","PHI","2.7","1007272"
"1986","Eric Plunk","OAK","-0.5","1010400"
